repo,title,body,created_at,closed_at,issue_url,labels,additions,deletions,diff_file_name
ReactiveX/RxJava,Zip and ZipWith across operators ,"1. Adding zip with delayError for 3,4,5,6,7,8,9 source in Observable
2. Adding zip with delayError and bufferSize for 3,4,5,6,7,8,9 source in Observable
3. Adding zip with delayError for 3,4,5,6,7,8,9 source in Flowable
4. Adding zip with delayError and bufferSize for 3,4,5,6,7,8,9 source in Flowable
5. Adding zipWith with 2,3,4,5,6,7,8 source in Observable
6. Adding zipWith with 2,3,4,5,6,7,8 source in Flowable
7. Adding zipWith with 2,3,4,5,6,7,8 source in Single
8. Adding zipWith with 2,3,4,5,6,7,8 source in Maybe
9. Adding zipWith delayError with 2,3,4,5,6,7,8 source in Observable
10. Adding zipWith delayError and bufferSize with 2,3,4,5,6,7,8 source in Observable
11. Adding zipWith delayError with 2,3,4,5,6,7,8 source in Flowable
12. Adding zipWith delayError and bufferSize with 2,3,4,5,6,7,8 source in Flowable
Hope i helped with my contribution 
Thank you for the opportunity ",2018-09-18 17:57:34,2018-09-18 18:49:04,https://api.github.com/repos/ReactiveX/RxJava/issues/6216,[],1175,4,ReactiveX_RxJava_pull_6216.diff
ReactiveX/RxJava,2.x: Add Observable.distinctOfGroup(count) operator,"Add 2 operators for Observable:
- distinctOfGroup(int count):
- distinctOfGroup(int count, Function<? super T, K> keySelector):

Works as a distinctUntilChanged operator, but not for one last element, but for a group of last elements.

Based on fixed size queue-collection (Functions.java):

```
    static final class FixedQueueCallable<T>
            implements Callable<Queue<T>> {
        final int capacity;

        FixedQueueCallable(int capacity) {
            this.capacity = capacity;
        }

        @Override
        public Queue<T> call() throws Exception {
            return new LinkedList<T>() {
                @Override
                public boolean add(T t) {
                    boolean retVal = contains(t);

                    if (size() >= capacity) {
                        removeFirst();
                    }
                    addLast(t);

                    return !retVal;
                }
            };
        }
    }

    public static <T> Callable<Queue<T>> createFixedQueue(int capacity) {
        return new FixedQueueCallable<T>(capacity);
    }
```",2018-09-17 20:23:13,2018-09-17 21:58:35,https://api.github.com/repos/ReactiveX/RxJava/issues/6215,"['2.x', 'Feature-Request']",164,0,ReactiveX_RxJava_pull_6215.diff
ReactiveX/RxJava,Added 11 shortcuts for Completable.andThen operator,"Added 11 shortcuts for Completable.andThen operator:

1) Completable andThen(Action run)
2) Single<T> andThenSingle(Callable<T> callable)
3) Observable<T> andThenObservable(Iterable<T> iterable)
4) Observable<T> andThenObservable(ObservableOnSubscribe<T> source)
5) Observable<T> andThenObservable(Callable<T> callable)
6) Flowable<T> andThenFlowable(Iterable<T> iterable)
7) Flowable<T> andThenFlowable(BackpressureStrategy mode, FlowableOnSubscribe<T> source)
8) Flowable<T> andThenFlowable(Callable<T> callable)
9) Maybe<T> andThenMaybe(Callable<T> callable)
10) Maybe<T> andThenMaybe(Runnable run)
11) Maybe<T> andThenMaybe(Action run)

The purpose of this pull request is to shorten Completable sequences:

```
public Single<String> saveApiKey(String key, String secret) {
    return api.registerApi(key, secret)
            .andThen(Completable.fromAction(() -> {
                Preferences.saveApiKey(key);
                Preferences.saveApiSecret(secret);
            }))
            .andThen(Single.fromCallable(() -> {
                String encryptedKey = CryptoUtil.encrypt(key);
                String encryptedSecret = CryptoUtil.encrypt(secret);
					
                return encryptedKey + "":"" + encryptedSecret;
            }))
            .flatMap(api::registerApplication);
} 
```

Above code can be shortened:
```
public Single<String> saveApiKey(String key, String secret) {
    return api.registerApi(key, secret)
            .andThen(() -> {
                Preferences.saveApiKey(key);
                Preferences.saveApiSecret(secret);
            })
            .andThenSingle(() -> {
                String encryptedKey = CryptoUtil.encrypt(key);
                String encryptedSecret = CryptoUtil.encrypt(secret);
					
                return encryptedKey + "":"" + encryptedSecret;
            })
            .flatMap(api::registerApplication);
} 
```

In Kotlin this looks even more cleaner:
```
fun saveApiKey(key: String, secret: String): Single<String> 
    = api.registerApi(key, secret)
            .andThen {
                Preferences.saveApiKey(key)
                Preferences.saveApiSecret(secret)
            }
            .andThenSingle { ""${CryptoUtil.encrypt(key)}:${CryptoUtil.encrypt(secret)}"" }
            .flatMap(api::registerApplication)

```

Since this is only a shortcuts (no new logic is provided in this pull request) I don't think that unit test are necessary.
",2018-09-13 10:01:15,2018-09-13 10:06:07,https://api.github.com/repos/ReactiveX/RxJava/issues/6211,"['2.x', 'Feature-Request']",252,0,ReactiveX_RxJava_pull_6211.diff
ReactiveX/RxJava,2.x: Assert instead of print Undeliverable in some tests,Set plugin error tracking in some tests to avoid printing out `UndeliverableExceptions` (sometimes repeatedly in race tests) and assert the specific exception(s) instead.,2018-09-07 12:22:06,2018-09-07 13:00:31,https://api.github.com/repos/ReactiveX/RxJava/issues/6205,"['2.x', 'Cleanup', 'Test']",271,176,ReactiveX_RxJava_pull_6205.diff
ReactiveX/RxJava,2.x: Fix toFuture marbles and descriptions,"This PR fixes the marble diagrams of `Flowable.toFuture` and `Observable.toFuture` to indicate:

- multi-valued sources signal `IndexOutOfBoundsException`
- Source has to be finite for the `Future` to terminate.

![image](https://github.com/ReactiveX/RxJava/wiki/images/rx-operators/Flowable.toFuture.png)
![image](https://github.com/ReactiveX/RxJava/wiki/images/rx-operators/toFuture.o.png)


Resolves #6198

(also fixes the diagram for #5813).",2018-09-04 07:55:26,2018-09-04 08:28:24,https://api.github.com/repos/ReactiveX/RxJava/issues/6200,"['2.x', 'Documentation']",12,10,ReactiveX_RxJava_pull_6200.diff
ReactiveX/RxJava,Fix terminology of cancel/dispose in the JavaDocs,"Resolves #6196

Changing terminology from cancel -> dispose wherever appropriate in the following classes:

- `Observable.java`
- `Single.java`
- `Maybe.java`
- `Completable.java`

Areas where I did _not_ change from cancel -> disposal include: 

- where the cancellation was in reference to a `Flowable`, `Publisher`, or a `Future`
- `test()` methods where the `TestObserver` returned actually has a `cancel()` method",2018-09-03 22:32:53,2018-09-04 16:08:07,https://api.github.com/repos/ReactiveX/RxJava/issues/6199,"['2.x', 'Documentation']",92,92,ReactiveX_RxJava_pull_6199.diff
ReactiveX/RxJava,#6195 Fix Flowable.reduce(BiFunction) JavaDoc,"Empty source does not signal NoSuchElementException.

Resolves #6195 ",2018-09-03 11:50:13,2018-09-03 12:05:59,https://api.github.com/repos/ReactiveX/RxJava/issues/6197,"['2.x', 'Documentation']",0,2,ReactiveX_RxJava_pull_6197.diff
ReactiveX/RxJava,"Add ""error handling"" java docs section to from callable & co","Resolves #6179

Added JavaDocs describing the regular and canceled/disposed behavior for

- `Observable.fromCallable()`
- `Single.fromCallable()`
- `Maybe.fromAction()`
- `Completable.fromCallable()`
- `Completable.fromAction()`
- `Flowable.fromCallable()`

Did not alter `Maybe.fromCallable()` because the existing JavaDoc appears to be adequate.",2018-09-02 01:47:32,2018-09-03 12:33:37,https://api.github.com/repos/ReactiveX/RxJava/issues/6193,"['2.x', 'Documentation']",42,1,ReactiveX_RxJava_pull_6193.diff
ReactiveX/RxJava,2.x: Fix refCount termination-reconnect race,"This PR modifies the `refCount` operator (in both `Flowable` and `Observable` types) to avoid certain termination-reconnection races.

The original race could happen when the refCounted source terminated at the same time as new observers arrived, leaving those new observers hanging as they practically joined a dying connection and got possibly undercut by the `dispose` call.

The change involve a new internal interface `ResettableConnection` that will allow resetting the connection object inside the connectable source if it is equal to the connection object known by the initiator of the original `connect` call.

Fixes #6185 ",2018-08-30 10:28:40,2018-08-30 13:29:59,https://api.github.com/repos/ReactiveX/RxJava/issues/6187,"['2.x', 'Bug']",229,32,ReactiveX_RxJava_pull_6187.diff
ReactiveX/RxJava,Documentation and custom ErrorHandler for Single.fromCallable(.),"Relating to #6178, a proposal for a solution containing a custom ErrorHandler.

- Added doc for Single.fromCallable(.) to clarify on handling of
UndeliverableExceptions.
- Proposing custom ErrorHandler for Single.fromCallable to have a more
granular Interface than just to have some global RxJavaPlugins class,
which handles UndeliverableExceptions. They shouldn't be swallowed, if
they aren't expected, but for expected ones, it should be possible to
handle them individually.

If approved, this should be extended to Observable, etc.

Thank you for contributing to RxJava. Before pressing the ""Create Pull Request"" button, please consider the following points:

  - [ ✔ ] Please give a description about what and why you are contributing, even if it's trivial.

  - [ ✔ ] Please include the issue list number(s) or other PR numbers in the description if you are contributing in response to those.

  - [ ✔ ] Please include a reasonable set of unit tests if you contribute new code or change an existing one. If you contribute an operator, (if applicable) please make sure you have tests for working with an `empty`, `just`, `range` of values as well as an `error` source, with and/or without backpressure and see if unsubscription/cancellation propagates correctly.
",2018-08-28 15:10:00,2018-08-28 16:26:25,https://api.github.com/repos/ReactiveX/RxJava/issues/6183,"['2.x', 'Documentation', 'Feature-Request']",117,9,ReactiveX_RxJava_pull_6183.diff
ReactiveX/RxJava,2.x: Cleanup multiple empty lines in sources,Remove 2+ empty lines from the sources.,2018-08-28 14:30:08,2018-08-28 15:33:11,https://api.github.com/repos/ReactiveX/RxJava/issues/6182,"['2.x', 'Cleanup']",134,277,ReactiveX_RxJava_pull_6182.diff
ReactiveX/RxJava,Update Additional-Reading.md,"Check existing links, add new links about RxAndroid #6132
",2018-08-28 08:02:38,2018-08-28 08:54:20,https://api.github.com/repos/ReactiveX/RxJava/issues/6180,['Documentation'],27,15,ReactiveX_RxJava_pull_6180.diff
ReactiveX/RxJava,2.x: explain null observer/subscriber error reports in detail from RxJavaPlugins,"This PR is related to issue [#6172](https://github.com/ReactiveX/RxJava/issues/6172).
With these changes, all reactive types will emit detailed error message when `onSubscribe` hook installed using RxJavaPlugins returns null `observer/subscriber`:

**Observable**
> ""The RxJavaPlugins.onSubscribe hook returned a null Observer. Please check the handler provided to RxJavaPlugins.setOnObservableSubscribe for invalid null returns. Further reading: https://github.com/ReactiveX/RxJava/wiki/Plugins""

**Flowable**
> The RxJavaPlugins.onSubscribe hook returned a null FlowableSubscriber. Please check the handler provided to RxJavaPlugins.setOnFlowableSubscribe for invalid null returns. Further reading: https://github.com/ReactiveX/RxJava/wiki/Plugins

**Single**
> The RxJavaPlugins.onSubscribe hook returned a null SingleObserver. Please check the handler provided to RxJavaPlugins.setOnSingleSubscribe for invalid null returns. Further reading: https://github.com/ReactiveX/RxJava/wiki/Plugins

**Maybe**
> The RxJavaPlugins.onSubscribe hook returned a null MaybeObserver. Please check the handler provided to RxJavaPlugins.setOnMaybeSubscribe for invalid null returns. Further reading: https://github.com/ReactiveX/RxJava/wiki/Plugins

**Completable**
> The RxJavaPlugins.onSubscribe hook returned a null CompletableObserver. Please check the handler provided to RxJavaPlugins.setOnCompletableSubscribe for invalid null returns. Further reading: https://github.com/ReactiveX/RxJava/wiki/Plugins


**Note :** 
There was no null check on `observer` returned from `RxJavaPlugins.onSubscribe(this, observer)` method call in `Completable`'s subscribe() method. 
So, I've added it in this PR. Is that fine? 
",2018-08-26 10:58:31,2018-08-26 11:14:52,https://api.github.com/repos/ReactiveX/RxJava/issues/6175,[],8,6,ReactiveX_RxJava_pull_6175.diff
ReactiveX/RxJava,Auto-clean up RxJavaPlugins JavaDocs HTML (#6173),"Add 'plugins/RxJavaPlugins.html' to the javadocCleanup task in javadoc_cleanup.gradle. 

Resolves: #6173 ",2018-08-25 23:14:54,2018-08-26 08:42:57,https://api.github.com/repos/ReactiveX/RxJava/issues/6174,[],1,0,ReactiveX_RxJava_pull_6174.diff
ReactiveX/RxJava,2.x: Add explanation text to Undeliverable & OnErrorNotImplemented exs,"This PR adds detailed error message to the `UndeliverableException` and `OnErrorNotImplementedException` as they are the most common exception-related questions around.

#### UndeliverableException

> The exception could not be delivered to the consumer because it has already canceled/disposed the flow or the exception has nowhere to go to begin with. Further reading: https://github.com/ReactiveX/RxJava/wiki/What's-different-in-2.0#error-handling | `<original exception message>`

#### OnErrorNotImplementedException

> The onError handler in the subscribe() method is not provided. Please specify it to avoid this type of exception. Further reading: https://github.com/ReactiveX/RxJava/wiki/Error-Handling | `<original exception message>`
",2018-08-24 09:31:30,2018-08-25 07:53:05,https://api.github.com/repos/ReactiveX/RxJava/issues/6171,"['2.x', 'Enhancement']",4,3,ReactiveX_RxJava_pull_6171.diff
ReactiveX/RxJava,2.x: cleanup newline separation,,2018-08-23 06:16:56,2018-08-23 07:56:15,https://api.github.com/repos/ReactiveX/RxJava/issues/6168,[],0,2,ReactiveX_RxJava_pull_6168.diff
ReactiveX/RxJava,2.x: Make observeOn not let worker.dispose() called prematurely,"Some operators may call `dispose()`/`cancel` from `onError`/`onComplete` which could trigger a permature call to `worker.dispose()` that was about to happen anyway. This PR prevents this by moving the operator into its disposed/cancelled state before signaling the terminal event, thus a downstream `cancel()`/`dispose()` call won't trigger this premature cleanup.

Such premature cleanups may cause unwanted `Schedulers.io()` reuse in some scenarios.

Related: #6146",2018-08-22 11:32:46,2018-08-22 14:58:18,https://api.github.com/repos/ReactiveX/RxJava/issues/6167,"['2.x', 'Shortcoming']",281,11,ReactiveX_RxJava_pull_6167.diff
